,Unnamed: 0,Movie_Title,IMDB,Film Rating,Released,Runtime,Genre,Movie_Links,shit,fuck,damn,bitch,asshole,ass,dick,pussy,cock,bastard,douche,total_words,total_bad_words,Runtime_minutes,bad_word_frequency,Year
482,482,Kung Fu Panda,0.76,PG,06 Jun 2008,92 min,"Animation, Action, Adventure, Comedy, Family",/Kung-Fu-Panda.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15396.0,0.0,92.0,inf,2008
483,483,L.A. Confidential,0.83,R,19 Sep 1997,138 min,"Crime, Drama, Mystery, Thriller",/L.A.-Confidential.html,11.0,17.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,2.0,0.0,26711.0,45.0,138.0,3.07,1997
484,484,La La Land,0.8,PG-13,25 Dec 2016,128 min,"Comedy, Drama, Music, Musical, Romance",/La-La-Land.html,5.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18915.0,13.0,128.0,9.85,2016
485,485,Labor of Love,0.56,float(0),04 May 1998,96 min,float(0),/Labor-of-Love.html,10.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,27020.0,20.0,96.0,4.8,1998
486,486,Labyrinth,0.74,PG,27 Jun 1986,101 min,"Adventure, Family, Fantasy, Musical",/Labyrinth.html,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20712.0,5.0,101.0,20.2,1986
487,487,Lake Placid,0.57,R,16 Jul 1999,82 min,"Action, Comedy, Horror",/Lake-Placid.html,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,15744.0,17.0,82.0,4.82,1999
488,488,Land of the Dead,0.62,R,24 Jun 2005,93 min,"Horror, Sci-Fi, Thriller",/Land-of-the-Dead.html,9.0,12.0,3.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,21735.0,36.0,93.0,2.58,2005
489,489,Larry Crowne,0.61,PG-13,01 Jul 2011,98 min,"Comedy, Drama, Romance",/Larry-Crowne.html,1.0,1.0,3.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,21128.0,16.0,98.0,6.12,2011
490,490,Last Chance Harvey,0.67,PG-13,16 Jan 2009,93 min,"Drama, Romance",/Last-Chance-Harvey.html,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15852.0,9.0,93.0,10.33,2009
491,491,Last Tango in Paris,0.71,NC-17,07 Feb 1973,129 min,"Drama, Romance",/Last-Tango-in-Paris.html,10.0,8.0,1.0,0.0,2.0,16.0,0.0,0.0,1.0,2.0,0.0,18338.0,40.0,129.0,3.22,1973
492,492,Law Abiding Citizen,0.74,R,16 Oct 2009,109 min,"Crime, Drama, Thriller",/Law-Abiding-Citizen.html,28.0,25.0,1.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,27800.0,74.0,109.0,1.47,2009
493,493,Leaving Las Vegas,0.75,R,09 Feb 1996,111 min,"Drama, Romance",/Leaving-Las-Vegas.html,3.0,29.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,20487.0,39.0,111.0,2.85,1996
494,494,Legally Blonde,0.63,PG-13,13 Jul 2001,96 min,"Comedy, Romance",/Legally-Blonde.html,1.0,2.0,2.0,4.0,1.0,11.0,5.0,0.0,2.0,2.0,0.0,22713.0,30.0,96.0,3.2,2001
495,495,Legend,0.7,R,20 Nov 2015,132 min,"Biography, Crime, Drama, Thriller",/Legend.html,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,26406.0,8.0,132.0,16.5,2015
496,496,Legion,0.52,R,22 Jan 2010,100 min,"Action, Fantasy, Horror",/Legion.html,10.0,22.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,23093.0,45.0,100.0,2.22,2010
497,497,Les Miserables,0.73,NOT RATED,27 Dec 1978,150 min,"Drama, History",/Les-Miserables.html,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29716.0,5.0,150.0,30.0,1978
498,498,Leviathan,0.76,R,05 Feb 2015,140 min,"Crime, Drama",/Leviathan.html,17.0,10.0,4.0,3.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,22093.0,43.0,140.0,3.26,2015
499,499,Liar Liar,0.69,PG-13,21 Mar 1997,86 min,"Comedy, Fantasy",/Liar-Liar.html,9.0,0.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,18722.0,25.0,86.0,3.44,1997
500,500,Life,0.66,R,24 Mar 2017,104 min,"Horror, Sci-Fi, Thriller",/Life.html,14.0,12.0,24.0,8.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,27318.0,72.0,104.0,1.44,2017
501,501,Life as a House,0.75,R,09 Nov 2001,125 min,Drama,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,125.0,125.0,2001
502,502,Life of Pi,0.79,PG,21 Nov 2012,127 min,"Adventure, Drama, Fantasy",/Life-of-Pi.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19478.0,0.0,127.0,inf,2012
503,503,Light Sleeper,0.69,R,13 Mar 1992,103 min,"Crime, Drama",/Light-Sleeper.html,7.0,13.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,14165.0,28.0,103.0,3.68,1992
504,504,Limitless,0.74,PG-13,18 Mar 2011,105 min,"Mystery, Sci-Fi, Thriller",/Limitless.html,15.0,14.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,24460.0,34.0,105.0,3.09,2011
505,505,Lincoln,0.74,PG-13,16 Nov 2012,150 min,"Biography, Drama, History, War",/Lincoln.html,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27766.0,13.0,150.0,11.54,2012
506,506,Little Athens,0.56,R,01 Jun 2005,103 min,"Comedy, Crime, Drama",/Little-Athens.html,79.0,51.0,1.0,9.0,18.0,22.0,1.0,1.0,4.0,2.0,0.0,27712.0,188.0,103.0,0.55,2005
507,507,Little Nicky,0.53,PG-13,10 Nov 2000,90 min,"Comedy, Fantasy",/Little-Nicky.html,9.0,0.0,4.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18966.0,27.0,90.0,3.33,2000
508,508,Living in Oblivion,0.75,R,21 Jul 1995,90 min,"Comedy, Drama",/Living-in-Oblivion.html,11.0,10.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,18156.0,35.0,90.0,2.57,1995
509,509,"Lock, Stock and Two Smoking Barrels",0.82,R,28 Aug 1998,107 min,"Comedy, Crime","/Lock,-Stock-and-Two-Smoking-Barrels.html",16.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,20422.0,44.0,107.0,2.43,1998
510,510,Logan,0.81,R,03 Mar 2017,137 min,"Action, Drama, Sci-Fi, Thriller",/Logan.html,17.0,19.0,1.0,1.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,31020.0,50.0,137.0,2.74,2017
511,511,Logan's Run,0.68,PG,23 Jun 1976,119 min,"Action, Sci-Fi",/Logan's-Run.html,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24691.0,4.0,119.0,29.75,1976
512,512,Lone Star,0.75,R,21 Jun 1996,135 min,"Drama, Mystery",/Lone-Star.html,4.0,3.0,10.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,24546.0,22.0,135.0,6.14,1996
513,513,Looper,0.74,R,28 Sep 2012,113 min,"Action, Crime, Drama, Sci-Fi, Thriller",/Looper.html,13.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,27058.0,35.0,113.0,3.23,2012
514,514,Lord of Illusions,0.61,R,25 Aug 1995,109 min,"Horror, Mystery, Thriller",/Lord-of-Illusions.html,18.0,19.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,21351.0,48.0,109.0,2.27,1995
515,515,Lord of War,0.76,R,16 Sep 2005,122 min,"Crime, Drama, Thriller",/Lord-of-War.html,2.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26446.0,34.0,122.0,3.59,2005
516,516,Lost Highway,0.76,R,15 Jan 1997,134 min,"Mystery, Thriller",/Lost-Highway.html,7.0,7.0,4.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,24423.0,32.0,134.0,4.19,1997
517,517,Lost Horizon,0.78,APPROVED,01 Sep 1937,132 min,"Adventure, Drama, Fantasy, Mystery",/Lost-Horizon.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27395.0,0.0,132.0,inf,1937
518,518,Lost in Space,0.51,PG-13,03 Apr 1998,130 min,"Action, Adventure, Family, Sci-Fi, Thriller",/Lost-in-Space.html,2.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24345.0,14.0,130.0,9.29,1998
519,519,Lost in Translation,0.78,R,03 Oct 2003,102 min,Drama,/Lost-in-Translation.html,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13793.0,4.0,102.0,25.5,2003
520,520,Machete,0.66,R,03 Sep 2010,105 min,"Action, Crime, Thriller",/Machete.html,13.0,23.0,1.0,4.0,1.0,10.0,5.0,1.0,0.0,3.0,0.0,15288.0,61.0,105.0,1.72,2010
521,521,Machine Gun Preacher,0.68,R,02 Nov 2011,129 min,"Action, Biography, Crime, Drama",/Machine-Gun-Preacher.html,11.0,15.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29475.0,35.0,129.0,3.69,2011
522,522,Made,0.64,R,31 Aug 2001,95 min,"Comedy, Crime, Drama, Thriller",/Made.html,76.0,39.0,4.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,18760.0,143.0,95.0,0.66,2001
523,523,Magnolia,0.8,R,07 Jan 2000,188 min,Drama,/Magnolia.html,26.0,107.0,10.0,7.0,9.0,6.0,12.0,3.0,3.0,0.0,0.0,42607.0,183.0,188.0,1.03,2000
524,524,Major League,0.72,R,07 Apr 1989,107 min,"Comedy, Sport",/Major-League.html,21.0,1.0,8.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,25459.0,43.0,107.0,2.49,1989
525,525,Malcolm X,0.77,PG-13,18 Nov 1992,202 min,"Biography, Drama, History, Romance",/Malcolm-X.html,10.0,0.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,31468.0,25.0,202.0,8.08,1992
526,526,Malibu's Most Wanted,0.52,PG-13,18 Apr 2003,86 min,"Comedy, Crime",/Malibu's-Most-Wanted.html,6.0,1.0,31.0,8.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,19489.0,84.0,86.0,1.02,2003
527,527,The Man in the Iron Mask,0.65,PG-13,13 Mar 1998,132 min,"Action, Adventure, Drama",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,132.0,132.0,1998
528,528,Man on Fire,0.77,R,23 Apr 2004,146 min,"Action, Crime, Drama, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,146.0,146.0,2004
529,529,Man on the Moon,0.74,R,22 Dec 1999,118 min,"Biography, Comedy, Drama",/Man-on-the-Moon.html,7.0,8.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,26414.0,30.0,118.0,3.93,1999
530,530,Man Trouble,0.46,PG-13,17 Jul 1992,100 min,"Comedy, Romance",/Man-Trouble.html,9.0,3.0,8.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,28401.0,32.0,100.0,3.12,1992
531,531,Manhattan Murder Mystery,0.74,PG,18 Aug 1993,104 min,"Comedy, Mystery",/Manhattan-Murder-Mystery.html,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40591.0,2.0,104.0,52.0,1993
532,532,Manhunter,0.72,R,15 Aug 1986,120 min,"Crime, Horror, Mystery, Thriller",/Manhunter.html,5.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27880.0,17.0,120.0,7.06,1986
533,533,Margaret,0.65,R,01 Jun 2012,150 min,Drama,/Margaret.html,8.0,12.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,38050.0,29.0,150.0,5.17,2012
534,534,Margin Call,0.71,R,29 Sep 2011,107 min,"Drama, Thriller",/Margin-Call.html,11.0,36.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19635.0,52.0,107.0,2.06,2011
535,535,Margot at the Wedding,0.61,R,14 Dec 2007,91 min,"Comedy, Drama",/Margot-at-the-Wedding.html,11.0,13.0,0.0,1.0,1.0,3.0,64.0,0.0,0.0,0.0,0.0,19641.0,93.0,91.0,0.98,2007
536,536,Marley,0.8,PG-13,20 Apr 2012,144 min,"Documentary, Biography, Music",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,144.0,144.0,2012
537,537,Martha Marcy May Marlene,0.69,R,21 Dec 2011,102 min,"Drama, Mystery, Thriller",/Martha-Marcy-May-Marlene.html,5.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13866.0,19.0,102.0,5.37,2011
538,538,Your Favorite Martian: The Series,0.65,float(0),02 Dec 2011,float(0),"Animation, Comedy, Music",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,1.0,1.0,2011
539,539,Marty,0.77,NOT RATED,10 Jun 1955,90 min,"Drama, Romance",/Marty.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21078.0,0.0,90.0,inf,1955
540,540,Mary Poppins,0.78,G,03 Dec 1964,139 min,"Comedy, Family, Fantasy, Musical",/Mary-Poppins.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14931.0,0.0,139.0,inf,1964
541,541,Behind the Mask: The Rise of Leslie Vernon,0.68,R,13 Oct 2006,92 min,"Comedy, Horror, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,92.0,92.0,2006
542,542,Master and Commander: The Far Side of the World,0.74,PG-13,14 Nov 2003,138 min,"Action, Adventure, Drama, History, War",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,138.0,138.0,2003
543,543,"The Master, the Wife and the Gangster",0.72,float(0),23 Sep 2011,118 min,"Action, Crime, Drama, Romance, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,118.0,118.0,2011
544,544,The Matrix: The Movie Special,0.74,APPROVED,28 Mar 1999,30 min,Action,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,30.0,30.0,1999
545,545,Max Payne,0.54,PG-13,17 Oct 2008,100 min,"Action, Crime, Drama, Mystery, Thriller",/Max-Payne.html,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,23897.0,9.0,100.0,11.11,2008
546,546,Mean Streets,0.73,R,14 Oct 1973,112 min,"Crime, Drama, Thriller",/Mean-Streets.html,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20489.0,24.0,112.0,4.67,1973
547,547,Meet Joe Black,0.72,PG-13,13 Nov 1998,178 min,"Drama, Fantasy, Romance",/Meet-Joe-Black.html,7.0,0.0,7.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,30537.0,19.0,178.0,9.37,1998
548,548,Meet John Doe,0.77,NOT RATED,03 May 1941,122 min,"Comedy, Drama, Romance",/Meet-John-Doe.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32616.0,0.0,122.0,inf,1941
549,549,Megamind,0.73,PG,05 Nov 2010,95 min,"Animation, Action, Comedy, Family, Sci-Fi",/Megamind.html,5.0,0.0,3.0,3.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,24084.0,23.0,95.0,4.13,2010
550,550,Memento,0.85,R,25 May 2001,113 min,"Mystery, Thriller",/Memento.html,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33120.0,49.0,113.0,2.31,2001
551,551,Men in Black,0.73,PG-13,02 Jul 1997,98 min,"Adventure, Comedy, Mystery, Sci-Fi",/Men-in-Black.html,9.0,0.0,10.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,25631.0,28.0,98.0,3.5,1997
552,552,Men in Black 3,0.68,PG-13,25 May 2012,106 min,"Action, Adventure, Comedy, Sci-Fi",/Men-in-Black-3.html,3.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,20198.0,23.0,106.0,4.61,2012
553,553,Metro,0.55,R,17 Jan 1997,117 min,"Action, Comedy, Crime, Drama, Thriller",/Metro.html,26.0,24.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,27671.0,65.0,117.0,1.8,1997
554,554,Miami Vice,0.6,R,28 Jul 2006,134 min,"Action, Crime, Thriller",/Miami-Vice.html,6.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22192.0,22.0,134.0,6.09,2006
555,555,Midnight Cowboy,0.79,R,16 Jun 1969,113 min,Drama,/Midnight-Cowboy.html,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,23208.0,15.0,113.0,7.53,1969
556,556,Midnight Express,0.76,R,06 Oct 1978,121 min,"Biography, Crime, Drama, Thriller",/Midnight-Express.html,17.0,29.0,2.0,1.0,4.0,10.0,0.0,0.0,2.0,3.0,0.0,27907.0,68.0,121.0,1.78,1978
557,557,Midnight in Paris,0.77,PG-13,10 Jun 2011,94 min,"Comedy, Fantasy, Romance",/Midnight-in-Paris.html,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14999.0,4.0,94.0,23.5,2011
558,558,Mighty Joe Young,0.56,PG,25 Dec 1998,114 min,"Action, Adventure, Family, Fantasy, Thriller",/Mighty-Joe-Young.html,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,28157.0,8.0,114.0,14.25,1998
559,559,Milk,0.76,R,30 Jan 2009,128 min,"Biography, Drama",/Milk.html,12.0,5.0,2.0,0.0,3.0,2.0,44.0,0.0,2.0,0.0,0.0,24397.0,70.0,128.0,1.83,2009
560,560,Miller's Crossing,0.78,R,05 Oct 1990,115 min,"Crime, Drama, Thriller",/Miller's-Crossing.html,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28908.0,6.0,115.0,19.17,1990
561,561,Mimic,0.59,R,22 Aug 1997,105 min,"Horror, Sci-Fi",/Mimic.html,17.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21548.0,28.0,105.0,3.75,1997
562,562,Mini's First Time,0.59,R,09 Aug 2007,91 min,"Comedy, Crime, Drama",/Mini's-First-Time.html,6.0,8.0,4.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,25046.0,32.0,91.0,2.84,2007
563,563,Minority Report,0.77,PG-13,21 Jun 2002,145 min,"Action, Crime, Mystery, Sci-Fi, Thriller",/Minority-Report.html,5.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28208.0,17.0,145.0,8.53,2002
564,564,Mirrors,0.62,R,15 Aug 2008,110 min,"Horror, Mystery",/Mirrors.html,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26365.0,14.0,110.0,7.86,2008
565,565,Misery,0.78,R,30 Nov 1990,107 min,"Crime, Drama, Thriller",/Misery.html,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22401.0,10.0,107.0,10.7,1990
566,566,Mission: Impossible,0.71,PG-13,22 May 1996,110 min,"Action, Adventure, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,110.0,110.0,1996
567,567,Mission: Impossible II,0.61,PG-13,24 May 2000,123 min,"Action, Adventure, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,123.0,123.0,2000
568,568,Mission to Mars,0.56,PG,10 Mar 2000,114 min,"Adventure, Sci-Fi, Thriller",/Mission-to-Mars.html,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29577.0,10.0,114.0,11.4,2000
569,569,Moneyball,0.76,PG-13,23 Sep 2011,133 min,"Biography, Drama, Sport",/Moneyball.html,7.0,7.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,32246.0,25.0,133.0,5.32,2011
570,570,Monkeybone,0.47,PG-13,23 Feb 2001,93 min,"Animation, Comedy, Fantasy",/Monkeybone.html,7.0,0.0,4.0,0.0,0.0,15.0,0.0,1.0,0.0,3.0,0.0,27235.0,30.0,93.0,3.1,2001
571,571,Monster's Ball,0.71,R,01 Mar 2002,111 min,"Drama, Romance",/Monster's-Ball.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,111.0,inf,2002
572,572,Monte Carlo,0.58,PG,01 Jul 2011,109 min,"Adventure, Comedy, Family, Romance",/Monte-Carlo.html,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25531.0,4.0,109.0,27.25,2011
573,573,Moon,0.79,R,10 Jul 2009,97 min,"Drama, Mystery, Sci-Fi",/Moon.html,8.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,21352.0,24.0,97.0,4.04,2009
574,574,Moonrise Kingdom,0.78,PG-13,29 Jun 2012,94 min,"Adventure, Comedy, Drama, Romance",/Moonrise-Kingdom.html,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25994.0,3.0,94.0,31.33,2012
575,575,Moonstruck,0.71,PG,15 Jan 1988,102 min,"Comedy, Drama, Romance",/Moonstruck.html,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21280.0,4.0,102.0,25.5,1988
576,576,Mr. Blandings Builds His Dream House,0.73,APPROVED,04 Jun 1948,94 min,"Comedy, Romance",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,94.0,94.0,1948
577,577,Mr. Deeds Goes to Town,0.8,NOT RATED,12 Apr 1936,115 min,"Comedy, Drama, Romance",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,115.0,115.0,1936
578,578,Mr. Holland's Opus,0.73,PG,19 Jan 1996,143 min,"Drama, Music",/Mr.-Holland's-Opus.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,143.0,inf,1996
579,579,"Mrs. Brown, You've Got a Lovely Daughter",0.49,G,01 Jan 1968,110 min,"Comedy, Musical",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,110.0,110.0,1968
580,580,Mud,0.74,PG-13,10 May 2013,130 min,Drama,/Mud.html,25.0,0.0,3.0,3.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,30751.0,42.0,130.0,3.1,2013
581,581,Mulan,0.76,G,19 Jun 1998,88 min,"Animation, Adventure, Family, Fantasy, Musical, War",/Mulan.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17653.0,1.0,88.0,88.0,1998
582,582,Mulholland Drive,0.8,R,19 Oct 2001,147 min,"Drama, Mystery, Thriller",/Mulholland-Drive.html,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22030.0,7.0,147.0,21.0,2001
583,583,Mumford,0.69,R,24 Sep 1999,112 min,"Comedy, Drama",/Mumford.html,5.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,26971.0,19.0,112.0,5.89,1999
584,584,Revenge of the Mummy: The Ride,0.75,float(0),21 May 2004,6 min,"Thriller, Action, Adventure",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,6.0,6.0,2004
585,585,Music of the Heart,0.68,PG,29 Oct 1999,124 min,"Drama, Music",/Music-of-the-Heart.html,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25713.0,8.0,124.0,15.5,1999
586,586,Mute Witness,0.68,R,15 Sep 1995,95 min,"Horror, Thriller",/Mute-Witness.html,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24606.0,7.0,95.0,13.57,1995
587,587,My Best Friend's Wedding,0.63,PG-13,20 Jun 1997,105 min,"Comedy, Drama, Romance",/My-Best-Friend's-Wedding.html,21.0,4.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27760.0,37.0,105.0,2.84,1997
588,588,My Girl,0.69,PG,27 Nov 1991,102 min,"Comedy, Drama, Family, Romance",/My-Girl.html,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15440.0,7.0,102.0,14.57,1991
589,589,My Mother Dreams the Satan's Disciples in New York,0.73,float(0),01 Oct 1998,30 min,Short,/My-Mother-Dreams-the-Satan's-Disciples-in-New-York.html,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7140.0,4.0,30.0,7.5,1998
590,590,My Week with Marilyn,0.7,R,23 Dec 2011,99 min,"Biography, Drama",/My-Week-with-Marilyn.html,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30308.0,11.0,99.0,9.0,2011
591,591,Mystery Men,0.61,PG-13,06 Aug 1999,121 min,"Action, Comedy, Fantasy, Sci-Fi",/Mystery-Men.html,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23219.0,6.0,121.0,20.17,1999
593,593,Natural Born Killers,0.73,R,26 Aug 1994,118 min,"Crime, Drama",/Natural-Born-Killers.html,28.0,7.0,5.0,8.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,27568.0,63.0,118.0,1.87,1994
594,594,Never Been Kissed,0.6,PG-13,09 Apr 1999,107 min,"Comedy, Drama, Romance",/Never-Been-Kissed.html,3.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,25143.0,12.0,107.0,8.92,1999
596,596,New York Minute,0.49,PG,07 May 2004,91 min,"Comedy, Crime, Family, Romance",/New-York-Minute.html,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20298.0,8.0,91.0,11.38,2004
597,597,Newsies,0.7,PG,10 Apr 1992,121 min,"Drama, Family, History, Musical",/Newsies.html,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26179.0,3.0,121.0,40.33,1992
